"date","state","avg_victim_age","avg_suspect_age"
2017-07-19,"Mississippi",60,30.25
2017-07-19,"Wisconsin",32,22
2017-07-19,"Michigan",35,28
2017-07-19,"Virginia",33,59
2017-07-19,"California",10,18
2017-07-20,"Idaho",38,43
2017-07-20,"California",12,19
2017-07-20,"West Virginia",71,85
2017-07-20,"Ohio",41,43
2017-07-20,"South Carolina",43,26
2017-07-20,"California",30,28.6666666666667
2017-07-20,"Michigan",30,32
2017-07-20,"Tennessee",72,36
2017-07-20,"Florida",35,24
2017-07-20,"Oklahoma",25,14
2017-07-20,"Ohio",19,29
2017-07-20,"Georgia",46,51
2017-07-20,"Georgia",22,18
2017-07-20,"Texas",14,43
2017-07-20,"Illinois",25,27
2017-07-20,"California",37,28
2017-07-20,"Illinois",37,37
2017-07-20,"South Carolina",27,32.5
2017-07-20,"Kansas",32,36
2017-07-20,"Texas",44,58
2017-07-20,"California",66,24
2017-07-20,"Utah",53,60
2017-07-21,"Missouri",41,30
2017-07-21,"New Jersey",22,28
2017-07-21,"Louisiana",25,23
2017-07-21,"Oregon",29,32
2017-07-21,"Tennessee",28,26
2017-07-21,"Pennsylvania",28,18.25
2017-07-21,"Virginia",21,33
2017-07-21,"Michigan",59,33
2017-07-21,"New Jersey",25,25
2017-07-21,"Texas",41,39.4
2017-07-21,"Florida",99,45
2017-07-21,"Colorado",23,29
2017-07-21,"Utah",18,19
2017-07-21,"District of Columbia",42,23
2017-07-21,"Illinois",20,25.5
2017-07-21,"Utah",22,22
2017-07-21,"California",17,20.6666666666667
2017-07-21,"South Carolina",17,14
2017-07-22,"Ohio",36.4,24
2017-07-22,"Wisconsin",6,28.5
2017-07-22,"Indiana",17,19
2017-07-22,"Texas",12,15
2017-07-22,"Oregon",25,33
2017-07-22,"Florida",22,24.5
2017-07-22,"Florida",24,25
2017-07-22,"Pennsylvania",31,43
2017-07-22,"Missouri",20,23
2017-07-22,"Connecticut",13,21
2017-07-22,"Pennsylvania",23,19
2017-07-22,"North Carolina",39,23
2017-07-22,"Louisiana",24,20.6666666666667
2017-07-22,"Arkansas",57,54
2017-07-22,"California",51,50
2017-07-22,"New Jersey",22,23
2017-07-22,"Iowa",20,29
2017-07-22,"Pennsylvania",24,31
2017-07-22,"Alabama",20,22
2017-07-22,"Pennsylvania",21,21
2017-07-22,"Kentucky",29,17.25
2017-07-22,"Louisiana",61,19
2017-07-22,"Georgia",32,34
2017-07-22,"Louisiana",24,24
2017-07-22,"District of Columbia",32,40
2017-07-23,"Florida",49,27
2017-07-23,"Washington",26,23
2017-07-23,"Massachusetts",25,17
2017-07-23,"Louisiana",56,25
2017-07-23,"Georgia",21,16
2017-07-23,"Texas",23,22
2017-07-23,"Tennessee",46,15
2017-07-23,"Oregon",25,58
2017-07-23,"Tennessee",17,17.5
2017-07-23,"Virginia",53,28
2017-07-23,"New Jersey",26,23
2017-07-23,"Illinois",44,25
2017-07-23,"Colorado",34,33
2017-07-23,"California",19,19
2017-07-23,"North Carolina",25,35
2017-07-23,"Texas",34,38
2017-07-23,"Missouri",70,48
2017-07-23,"Indiana",19,20
2017-07-23,"Utah",42,32
2017-07-23,"New Jersey",46,35
2017-07-23,"Alabama",24,22
2017-07-23,"Kentucky",40,20.5
2017-07-23,"Missouri",10,13
2017-07-23,"Pennsylvania",54,53
2017-07-23,"California",17,18
2017-07-23,"Illinois",18,18
2017-07-23,"Alabama",48,27.6666666666667
2017-07-23,"Connecticut",17,17
2017-07-23,"North Carolina",27.6666666666667,24
2017-07-23,"Wisconsin",26,29
2017-07-23,"Texas",22,20
2017-07-23,"South Carolina",18,17
2017-07-24,"California",38,18
2017-07-24,"Indiana",24,28
2017-07-24,"North Carolina",17,20
2017-07-24,"Arkansas",21,20
2017-07-24,"Montana",9,15
2017-07-24,"Florida",37,37
2017-07-24,"California",49,36
2017-07-24,"Virginia",82,81
2017-07-24,"Louisiana",18,21.5
2017-07-24,"Louisiana",17,17
2017-07-24,"West Virginia",24,27
2017-07-24,"Minnesota",34,43
2017-07-24,"Ohio",25,30
2017-07-24,"Maryland",16,19.8
2017-07-24,"Pennsylvania",22,19
2017-07-24,"North Carolina",28.3333333333333,22
2017-07-24,"Alabama",22,32
2017-07-24,"Arkansas",14,41
2017-07-24,"Georgia",39,29
2017-07-25,"Nebraska",39,34
2017-07-25,"Michigan",30,24
2017-07-25,"Texas",25,16
2017-07-25,"Alabama",26,20
2017-07-25,"Indiana",19,19
2017-07-25,"New York",32,31
2017-07-25,"Kentucky",33,20
2017-07-25,"Florida",24,25
2017-07-25,"Oregon",29,33
2017-07-25,"Louisiana",28,21
2017-07-25,"Pennsylvania",43,41
2017-07-25,"Indiana",26,25
2017-07-25,"California",20,26.6666666666667
2017-07-25,"Virginia",43,23
2017-07-25,"Virginia",52,20
2017-07-25,"Louisiana",38,23
2017-07-25,"Ohio",31,22
2017-07-25,"Louisiana",18,26
2017-07-25,"Massachusetts",28,19
2017-07-25,"Florida",19,20
2017-07-25,"North Carolina",32,40
2017-07-25,"Alabama",27,25.6666666666667
2017-07-25,"Florida",55,67
2017-07-25,"Minnesota",4,7
2017-07-25,"Alabama",71,42
2017-07-25,"Georgia",30,23
2017-07-25,"California",42,30
2017-07-25,"West Virginia",61,20.5
2017-07-26,"District of Columbia",37,41
2017-07-26,"Missouri",36,23.5
2017-07-26,"Maryland",26,23.3333333333333
2017-07-26,"Virginia",64,76
2017-07-26,"Texas",18,13.5
2017-07-26,"Ohio",23,22
2017-07-26,"Arizona",32,19
2017-07-26,"Indiana",56,48
2017-07-26,"Vermont",27,33
2017-07-26,"Maryland",22,21
2017-07-26,"Minnesota",19,19
2017-07-26,"Alabama",36,35
2017-07-26,"Arizona",40,21
2017-07-26,"Wisconsin",15,17
2017-07-26,"Florida",20,22
2017-07-26,"California",25,27.6666666666667
2017-07-26,"Virginia",61,74
2017-07-26,"Illinois",26,20
2017-07-26,"Texas",21,19
2017-07-26,"Georgia",17,17
2017-07-26,"Tennessee",39,22.5
2017-07-26,"South Carolina",17,15
2017-07-26,"Iowa",16,37
2017-07-27,"Virginia",29.6666666666667,17
2017-07-27,"Wisconsin",23,18.3333333333333
2017-07-27,"New York",28,72
2017-07-27,"Mississippi",35,37
2017-07-27,"North Carolina",18,19
2017-07-27,"Arkansas",43,19
2017-07-27,"Michigan",19,36
2017-07-27,"South Carolina",43,37.5
2017-07-27,"Indiana",38,28
2017-07-27,"Florida",61,21
2017-07-27,"Iowa",36,20
2017-07-27,"Florida",25,25
2017-07-27,"Florida",16,22
2017-07-27,"Florida",44.5,32
2017-07-27,"Oklahoma",37,23
2017-07-27,"Alabama",40,22
2017-07-27,"Missouri",16,18
2017-07-27,"Delaware",17,20
2017-07-27,"New Jersey",17,25.5
2017-07-27,"Louisiana",25,39
2017-07-27,"South Carolina",27,22
2017-07-27,"Alabama",40,54
2017-07-27,"Oklahoma",37,21
2017-07-28,"Oklahoma",22,18
2017-07-28,"Hawaii",49,45
2017-07-28,"Wisconsin",34,32.75
2017-07-28,"Maryland",30,38
2017-07-28,"Louisiana",44,29
2017-07-28,"California",20,21
2017-07-28,"Texas",19,19
2017-07-28,"North Carolina",27,24
2017-07-28,"South Carolina",18,18
2017-07-28,"Arkansas",31,30
2017-07-28,"Indiana",43,22
2017-07-28,"Florida",48,56
2017-07-28,"Alabama",19,42
2017-07-28,"Iowa",23,20.5
2017-07-28,"Indiana",33.5,55
2017-07-28,"Louisiana",25,26
2017-07-29,"South Dakota",24,27
2017-07-29,"Pennsylvania",29,24
2017-07-29,"New Mexico",14,19.5
2017-07-29,"New York",20,29.5
2017-07-29,"Oregon",17,17
2017-07-29,"South Carolina",58,33
2017-07-29,"Colorado",18,20
2017-07-29,"Arkansas",19,19
2017-07-29,"Maryland",29,39
2017-07-29,"Texas",26,28
2017-07-29,"Florida",16,16
2017-07-29,"New Mexico",54,29
2017-07-29,"Montana",31,40
2017-07-29,"Delaware",38,41.5
2017-07-29,"Georgia",31,46
2017-07-29,"Ohio",32,42
2017-07-29,"Ohio",27,32
2017-07-29,"Alabama",32,31
2017-07-29,"Georgia",55,63
2017-07-29,"Minnesota",47,44
2017-07-29,"North Carolina",26,23
2017-07-29,"North Carolina",22,23
2017-07-29,"Colorado",50,58
2017-07-29,"California",25,32
2017-07-29,"Florida",51,43
2017-07-29,"Louisiana",24,18
2017-07-29,"Florida",61,22
2017-07-30,"Hawaii",29,42.5
2017-07-30,"District of Columbia",17,23
2017-07-30,"Illinois",19,18.6666666666667
2017-07-30,"Florida",20,19
2017-07-30,"California",26,18
2017-07-30,"Alaska",26,19
2017-07-30,"Missouri",26,20
2017-07-30,"Louisiana",17,20
2017-07-30,"Missouri",27,66
2017-07-30,"Tennessee",45,34
2017-07-30,"Texas",18,23
2017-07-30,"Tennessee",31,17
2017-07-30,"Tennessee",48,18
2017-07-30,"Wisconsin",42.5,41
2017-07-30,"New Jersey",22,20
2017-07-30,"Texas",42,44
2017-07-30,"Oregon",41,31
2017-07-30,"Missouri",6,46
2017-07-30,"Florida",25.5,19.6666666666667
2017-07-30,"Georgia",35.5,46
2017-07-30,"Virginia",48,31
2017-07-30,"California",76,52
2017-07-30,"Massachusetts",25.5,23
2017-07-30,"Ohio",18,24
2017-07-30,"Mississippi",45,48
2017-07-30,"North Carolina",35,32
2017-07-30,"Texas",48.25,34
2017-07-30,"Virginia",28,32
2017-07-31,"Texas",24,30
2017-07-31,"South Carolina",2,22
2017-07-31,"Kentucky",29,65
2017-07-31,"Wisconsin",8,18
2017-07-31,"Rhode Island",34,59
2017-07-31,"Florida",16,21
2017-07-31,"Florida",29,49
2017-07-31,"Oklahoma",17,16
2017-07-31,"Georgia",19,18
2017-07-31,"Louisiana",19,30.5
2017-07-31,"Nevada",30,30
2017-07-31,"South Carolina",16,18
2017-07-31,"Colorado",30.6666666666667,38
2017-07-31,"South Carolina",22,25
2017-07-31,"Arkansas",44,20
2017-07-31,"Arizona",40.5,31
2017-07-31,"Kentucky",2,3
2017-07-31,"Ohio",52,41.5
2017-07-31,"Washington",41,32
2017-07-31,"California",31,39
2017-07-31,"Florida",44,24
2017-07-31,"Florida",23,26
2017-07-31,"Ohio",18,18
2017-07-31,"Missouri",31,36
2017-08-01,"Texas",38,59
2017-08-01,"Massachusetts",37,30
2017-08-01,"Tennessee",36,32
2017-08-01,"Texas",47,48
2017-08-01,"Georgia",34,28
2017-08-01,"Washington",38,19.25
2017-08-01,"Indiana",33,37
2017-08-01,"Virginia",28,33
2017-08-01,"Texas",49,58
2017-08-01,"Pennsylvania",22,16.5
2017-08-01,"Texas",37,28
2017-08-01,"Washington",20.6666666666667,18
2017-08-01,"Missouri",15,18
2017-08-01,"Indiana",46,45
2017-08-01,"Michigan",19,22
2017-08-01,"Missouri",55,23.25
2017-08-01,"Michigan",38,40
2017-08-01,"Louisiana",29,38
2017-08-01,"North Carolina",20,18.6666666666667
2017-08-01,"Tennessee",22.5,29
2017-08-01,"Oklahoma",35.5,24.3333333333333
2017-08-02,"New Jersey",22,31
2017-08-02,"Wisconsin",31,36
2017-08-02,"Kansas",25,35
2017-08-02,"Wisconsin",66,66
2017-08-02,"Texas",20,25
2017-08-02,"North Carolina",23,20.5
2017-08-02,"New Hampshire",24,26
2017-08-02,"Missouri",36,35
2017-08-02,"Ohio",46,30
2017-08-02,"Ohio",16,18
2017-08-02,"Texas",43,24
2017-08-02,"Texas",50,32
2017-08-02,"Indiana",26,33.25
2017-08-02,"Illinois",24,25
2017-08-02,"Pennsylvania",19,22
2017-08-02,"Utah",51,41
2017-08-02,"Virginia",58,53
2017-08-02,"North Carolina",42,55
2017-08-02,"Arizona",25,23
2017-08-03,"Texas",19,16
2017-08-03,"Ohio",21,37
2017-08-03,"Nevada",17,19
2017-08-03,"Illinois",23,25
2017-08-03,"New Jersey",23,22
2017-08-03,"Florida",21,19.3333333333333
2017-08-03,"Michigan",15.5,20.6666666666667
2017-08-03,"Michigan",19,16
2017-08-03,"Illinois",23,31
2017-08-03,"Florida",32,36
2017-08-03,"Alabama",33,27
2017-08-03,"Florida",38,31
2017-08-03,"Georgia",22,23
2017-08-03,"Tennessee",39,28
2017-08-03,"West Virginia",20,47
2017-08-03,"North Carolina",20.5,24
2017-08-03,"North Carolina",21,28
2017-08-03,"California",88,90
2017-08-03,"New York",31,29
2017-08-03,"Alabama",25,22
2017-08-03,"Utah",14,18
2017-08-03,"California",48,22
2017-08-03,"Ohio",32,65
2017-08-03,"Delaware",22,26
2017-08-04,"Florida",55,63
2017-08-04,"Louisiana",29,20
2017-08-04,"North Carolina",66,16
2017-08-04,"Alabama",85,21
2017-08-04,"Florida",50,58
2017-08-04,"Arkansas",38,37
2017-08-04,"Texas",15,20
2017-08-04,"Florida",22,39
2017-08-04,"Michigan",29,29
2017-08-04,"North Carolina",55,25
2017-08-04,"Florida",20,20
2017-08-04,"Minnesota",22,17
2017-08-04,"Louisiana",36,23
2017-08-04,"Tennessee",44,35
2017-08-04,"New Mexico",31,32
2017-08-04,"Wisconsin",21,33
2017-08-04,"Wisconsin",26,28.5
2017-08-04,"Ohio",85,63
2017-08-04,"Idaho",56,34
2017-08-04,"California",19,23.6
2017-08-04,"Florida",55,29
2017-08-04,"Florida",25,17.5
2017-08-04,"Mississippi",6,16
2017-08-04,"Illinois",26,35
2017-08-04,"Illinois",14,22.5
2017-08-05,"Ohio",19,46
2017-08-05,"South Carolina",37,30
2017-08-05,"Kentucky",42,43
2017-08-05,"Florida",34,43
2017-08-05,"Virginia",18,24
2017-08-05,"Alabama",47,22
2017-08-05,"Kentucky",20,19
2017-08-05,"South Carolina",24,23
2017-08-05,"Ohio",19,21.5
2017-08-05,"Iowa",25,26
2017-08-05,"Alabama",16,15
2017-08-05,"Alabama",13.6666666666667,20
2017-08-05,"Georgia",30,21
2017-08-05,"Georgia",18,43
2017-08-05,"North Carolina",21,23
2017-08-05,"Oklahoma",23,26
2017-08-05,"Virginia",49,48
2017-08-05,"California",26,26
2017-08-05,"Kentucky",31,29
2017-08-05,"New Jersey",28,32
2017-08-05,"North Carolina",25,26
2017-08-05,"Maryland",24,28
2017-08-05,"Kentucky",29,43
2017-08-05,"California",24,27
2017-08-05,"South Carolina",26,37
2017-08-05,"Kentucky",19,17
2017-08-05,"New Jersey",19,19
2017-08-05,"Texas",18,20
2017-08-06,"Michigan",18,20
2017-08-06,"North Dakota",26,33
2017-08-06,"Maryland",24,28
2017-08-06,"Tennessee",32,30
2017-08-06,"Minnesota",20,17
2017-08-06,"North Carolina",60,53
2017-08-06,"Florida",26,25
2017-08-06,"District of Columbia",14,18
2017-08-06,"California",28,26
2017-08-06,"Pennsylvania",54,27.3333333333333
2017-08-06,"Pennsylvania",43,21.3333333333333
2017-08-06,"Indiana",32,22
2017-08-06,"Georgia",62,50
2017-08-06,"Florida",32,26
